new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_grass,costs_hay,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
105493,3,91.3137478387537,2128671.94077472,2106304.70743452,22367.2333401991,3298106.31785053,677528.966727242,-520520.129288967,1040947.78757166,442377.323697576,1332781.40890372,0,0,0,-4.65027703694511e-12,0,19047.4763544431,305943.483884844,1831569.31081262,1321056.03214163,625535.843767242,-141674.348951905,0,0,26651.783855658,215.943694034618,0,91.3137478387537,0,0,-0.0060334030420696,-0.041364533431273,-0.0189519171173395,47.4895598183697,1640333.94870751,1332781.40890372,0,0,0,-4.65027703694511e-12,0,19047.4763544431,305943.483884844,1.54937275898427
105494,3,98.7666904366531,2302412.15142041,2257594.35213226,44817.7992881564,4688987.51877802,737423.726961879,-572904.967806213,1139966.84418371,481841.192584607,2456417.95511212,0,0,0,-5.02982829446095e-12,0,27508.4806008757,418734.287141045,1963125.52359327,1429417.59260441,675290.676288364,-169280.680158561,0,0,27697.9348590521,234.301759155875,0,98.7666904366531,0,0,-0.00652584374904772,-0.0447406679186732,-0.0204987548470217,47.8706532145843,1786326.79592398,2456417.95511212,0,0,0,-5.02982829446095e-12,0,27508.4806008757,418734.287141045,2.03655436577038
106018,4,111.543693301649,2485094.00438548,2375443.2517128,109650.752672683,3895036.59186946,2112460.76938528,-1270202.94035865,1419906.02627502,129846.35632518,1435317.44388159,0,3008.39858172297,1156.33470608232,-2.99321310890263e-10,0,43635.2903610703,19908.9127121721,2065602.82757635,1474894.46419514,756592.13652545,-195287.205497874,0,0,29403.4323536349,379.107011852799,0,111.543693301649,0,0,-0.00615027681259402,-0.0475166383721242,-0.0179319068240279,6.81934844828745,2392010.21162683,1435317.44388159,0,3008.39858172297,1156.33470608232,-2.99321310890263e-10,0,43635.2903610703,19908.9127121721,1.56735986043016
106648,3,103.773754146673,2419134.94812363,2284657.11607578,134477.832047846,3605837.70662035,1015361.1138556,-494721.921478965,1298554.77261334,849080.343590895,866824.882786447,62047.9011053922,0,0,-3.61215816238327e-12,0,1782.28584883578,6908.32829879833,1986658.36180503,1432284.43922144,706358.215725166,-180363.016525713,0,0,28378.7233841427,396.026088798512,0,103.773754146673,0,0,-0.00929995357299012,-0.0146459337626276,-0.00638803342911278,3.70777236967445,2668274.30858088,866824.882786447,62047.9011053922,0,0,-3.61215816238327e-12,0,1782.28584883578,6908.32829879833,1.49054839186097
106649,3,90.9278568014966,2119676.19322686,1958438.23631321,161237.956913657,3451381.41738983,893598.230506155,-430229.582695845,1111607.16196373,742626.186945444,1011094.96224575,104326.117588885,0,0,-1.4872356617859e-10,0,1165.84680790138,17192.4940278133,1702989.77070714,1205678.80883011,623035.913708394,-152321.427047719,0,0,26596.4752163481,347.814678657212,0,90.9278568014966,0,0,-0.0137506542351064,-0.0278620313696586,-0.0113041556357582,3.4943316645936,2317601.99671948,1011094.96224575,104326.117588885,0,0,-1.4872356617859e-10,0,1165.84680790138,17192.4940278133,1.62825880123495
106667,4,104.521455086784,2328644.79987569,2125307.33198977,203337.467885923,3498673.18606854,1886088.53715326,-1140147.80418844,1244713.85637051,249541.042538752,1194028.92762099,0,51.9751963876499,19.9776465138682,-6.97326116402178e-10,0,28166.5918927257,36210.0818378458,1848093.33216502,1270779.16790754,709818.17609573,-160982.975160535,0,0,28478.9633222804,358.312529064041,0,104.521455086784,0,0,-0.00558719349294781,-0.0302081956346887,-0.0105127490593157,4.37664461583256,2240195.63187408,1194028.92762099,0,51.9751963876499,19.9776465138682,-6.97326116402178e-10,0,28166.5918927257,36210.0818378458,1.50245034633676
107952,3,87.6140209146616,2042425.29031688,2013777.65377033,28647.6365465538,3271892.7251386,914276.736801168,-479045.181979252,1017533.6042449,576295.692563562,1076849.02445126,143887.879049219,0,0,218.605561106873,34.7669593835494,0,21841.5974872613,1751111.00327855,1279648.90319027,603221.369460753,-157875.865908182,0,0,26116.5965357117,303.923182549138,0,87.6140209146616,0,0,-0.0183605833272497,-0.122915607733436,-0.0555426065698627,5.68750585934013,2029060.85163038,1076849.02445126,143887.879049219,0,0,218.605561106873,34.7669593835494,0,21841.5974872613,1.60196445894526
107974,4,102.117612566786,2275089.33244304,2018078.30301606,257011.029426977,3311839.36547585,1777868.87229251,-1083687.08666672,1203274.23115688,398579.314315239,929890.600875238,0,0,0,3.58331858117543e-11,0,71378.0560115794,14535.3774911093,1754850.69827483,1187175.7134406,694237.705875843,-154718.121293924,0,0,28155.4002523175,363.087007070648,0,102.117612566786,0,0,-0.00618172441530407,-0.0443418396340998,-0.019336388163838,10.2585526067451,2296035.33109792,929890.600875238,0,0,0,3.58331858117543e-11,0,71378.0560115794,14535.3774911093,1.4556964063998
108122,3,89.2705081334395,2081040.70088016,2050910.62486637,30130.0760137897,3796244.57851548,587594.223714167,-389399.000837162,822487.470762372,380303.982460823,2276501.59073499,0,0,0,0,0,0,118756.311680287,1783400.54336206,1278173.71796612,612779.756030784,-133910.517563582,0,0,26357.5869287358,200.108336119076,0,89.2705081334395,0,0,-0.0119362024664244,-0.125818629028274,-0.0533640418240723,43.2585676125422,1400986.6761002,2276501.59073499,0,0,0,0,0,0,118756.311680287,1.82420486870338
108757,4,128.183087436381,2855804.86554558,2726612.18876737,129192.676778202,4198530.25681365,2307232.45770295,-1385799.58636774,1168202.52280579,-757687.91088215,2255332.92960307,0,0,0,-2.48748614076346e-10,0,384025.075616588,227224.768335154,2370967.12066728,1685660.52146662,830412.531982644,-176589.986479398,0,0,31484.0536974128,211.863415589143,0,128.183087436381,0,0,-0.0120481010877591,-0.0815616850032836,-0.0272957840554953,50.3478945173076,1331947.48325884,2255332.92960307,0,0,0,-2.48748614076346e-10,0,384025.075616588,227224.768335154,1.47017406807715
108768,3,91.391197711852,2130477.42325225,2019537.68745266,110939.735799588,3225816.47959985,644484.600329121,-382961.704871165,1055961.34520043,380162.866050819,1404668.6524423,0,0,0,-1.10519080374147e-10,0,3571.61317900518,119929.107269329,1756119.72821971,1260006.18047555,627465.969976078,-158015.292661905,0,0,26662.870429988,233.446365749042,0,91.391197711852,0,0,-0.010675167655536,-0.106976112917949,-0.0415420458590941,34.8105986677187,1697647.10670921,1404668.6524423,0,0,0,-1.10519080374147e-10,0,3571.61317900518,119929.107269329,1.51412845045573
109410,6,66.1265028008221,733747.713997836,516031.886426982,217715.827570854,1102668.30204375,1059739.70993932,-590110.401911944,0,0,0,0,0,0,-3.5293281082326e-11,0,427471.808772124,205567.185244246,448723.379501723,716965.783703137,0,0,117180.640694806,-385423.04489622,0,118.345198402917,0,0,66.1265028008221,0,-0.00136178583072518,-0.00575634545424046,-0.00291989678648886,48.4029029473005,469629.30802738,0,0,0,0,-3.5293281082326e-11,0,427471.808772124,205567.185244246,1.50278942067955
110622,8,70.7174967814976,1551930.32824966,1507890.84784359,44039.4804060734,2515799.05567068,1265344.12911652,-809062.789012854,840348.994506838,56989.8213176686,0,1018621.76535678,12.1507264449277,2.47489502583256,-4.92394460885834e-10,0,142301.061393123,1241.44737113269,1311209.43290747,962230.777954762,494672.259931066,-145693.604978362,0,0,0,212.320407644156,0,0,0,70.7174967814976,-0.0223341633359347,-0.0218981252483409,-0.00679496564624659,7.52757923004564,1353620.15592817,0,1018621.76535678,12.1507264449277,2.47489502583256,-4.92394460885834e-10,0,142301.061393123,1241.44737113269,1.6210773189207
110623,8,61.4210593297759,1347915.4255364,1303349.02111667,44566.4044197283,2200414.76989126,1074100.7120056,-679985.366852786,735321.098834255,44892.3397105582,0,708348.190389395,23.8088911212598,6.60114751284122,-3.73222937378325e-10,0,316310.856696828,1396.52906877038,1133346.97488406,830279.507171808,434244.727520863,-131177.259808612,0,0,0,183.206184348349,0,0,0,61.4210593297759,-0.020039661407428,-0.0161498036157644,-0.00493593990199653,31.6477213027651,1174328.78369763,0,708348.190389395,23.8088911212598,6.60114751284122,-3.73222937378325e-10,0,316310.856696828,1396.52906877038,1.63245759207453
110776,3,111.605544980309,2601706.72716193,2364305.94744969,237400.779712237,3957345.14205871,809457.602967008,-504496.244787131,1295374.22039877,545911.525638358,1490456.78561189,0,0,0,2608.07667023705,605.669022836251,0,317427.506536744,2055918.21517364,1467606.67542216,759035.950919326,-200135.854869439,0,0,29411.4437015972,299.847574692688,0,111.605544980309,0,0,-0.017582268121577,-0.0210185541974439,-0.00709544618806952,51.3373976021067,2146247.104217,1490456.78561189,0,0,0,2608.07667023705,605.669022836251,0,317427.506536744,1.521057350832
111204,3,109.553863941663,2553878.70606158,2427801.54757813,126077.158483447,3800195.38369443,1105871.57977754,-548703.971684045,1273065.382558,743925.664391052,1066200.14783734,90428.0835214313,0,0,15754.7745196103,2598.30250190914,19381.0806218893,31674.3396497095,2111131.78050273,1534498.39533665,745789.406022624,-198300.52458584,0,0,29144.5037292885,387.28508013662,0,109.553863941663,0,0,-0.0253494233979356,-0.0988950248751976,-0.0460687096772986,21.236841100948,2574158.65504254,1066200.14783734,90428.0835214313,0,0,15754.7745196103,2598.30250190914,19381.0806218893,31674.3396497095,1.48800934620534
111214,4,107.760825693938,2400815.08790848,2167480.19638353,233334.891524948,3727207.86566834,1920111.20272611,-1098813.8208071,1440066.22881854,458877.511948941,921112.011837031,23408.6950309989,0,0,2.92437394493746e-10,0,61439.0068744189,1007.02923940316,1884765.38815959,1322670.42267464,732085.466175251,-198899.661838645,0,0,28909.1611483511,418.830673034412,0,107.760825693938,0,0,-0.011888218221115,-0.0491209088712738,-0.0165994948861726,8.84342292824252,2720241.12268649,921112.011837031,23408.6950309989,0,0,2.92437394493746e-10,0,61439.0068744189,1007.02923940316,1.55247602551323
111272,8,64.8109419811732,1422308.07142099,1418054.41922233,4253.65219866042,2296977.33339278,1195889.55863046,-770834.256583657,803085.176568738,56242.2634429275,0,952831.726103496,9.53285054717376,1.73255128768801,-4.56937241568475e-10,0,58713.9026793226,1037.69714965873,1233090.79932376,908958.936151994,456008.067603561,-131876.204431792,0,0,0,205.112092265764,0,0,0,64.8109419811732,-0.0204031250914218,-0.0204154569321287,-0.00634256864945767,4.26241024328889,1284382.74205847,0,952831.726103496,9.53285054717376,1.73255128768801,-4.56937241568475e-10,0,58713.9026793226,1037.69714965873,1.61496470388299
111887,4,101.896263581736,2270157.87447044,1975332.90756943,294824.966901013,3588844.98633657,1705683.46667534,-974158.193739484,1149910.53969368,339654.135542612,1161037.87278939,0,0,0,-7.12428755954846e-12,0,17998.2662366379,188718.899138386,1717680.78919081,1145954.12059422,692947.85553293,-149346.602499591,0,0,28125.4155632533,350.664773262217,0,101.896263581736,0,0,-0.0074623914669689,-0.0489623499282389,-0.017335798949824,38.559447323492,2221089.94817215,1161037.87278939,0,0,0,-7.12428755954846e-12,0,17998.2662366379,188718.899138386,1.58087903343451
111921,8,44.8244638441617,983694.956033647,930275.435269267,53419.5207643795,1548169.66712554,790157.377888996,-501168.615208786,563473.766684999,40559.9282073225,0,626522.652091481,9.07016483054425,2.17004578956259,-3.04496319292642e-10,0,18310.6638262608,10302.6534246457,808935.161103711,571738.999706314,325290.411750323,-88094.2503529264,0,0,0,141.555703154988,0,0,0,44.8244638441617,-0.0141162835436487,-0.0135116184059017,-0.00418656187692994,2.25894776734597,893022.457572532,0,626522.652091481,9.07016483054425,2.17004578956259,-3.04496319292642e-10,0,18310.6638262608,10302.6534246457,1.57383105161778
111922,8,74.1743104834429,1627791.80903332,1516901.92046443,110889.888568885,2549285.73849473,1269136.25892063,-791205.687294606,881426.946227935,57433.8721933194,0,954275.259296186,10.7818303967483,2.03914865985429,-5.62117110567741e-10,0,176371.002967152,1835.26520505394,1319045.14822994,954675.985323621,517184.564793461,-152815.401887141,0,0,0,221.213027947021,0,0,0,74.1743104834429,-0.0245179816878488,-0.027681296615533,-0.00867068231647757,16.9046391710617,1416791.39004728,0,954275.259296186,10.7818303967483,2.03914865985429,-5.62117110567741e-10,0,176371.002967152,1835.26520505394,1.56610060595443
112537,4,139.446677887376,3106747.61514526,3007528.40631457,99219.2088306891,4870901.7105784,2695625.31576145,-1597400.53389867,1803827.71409584,290856.191375357,1441346.77816758,0,0,0,0,0,25090.1452743111,211556.099802525,2615242.09244746,1860345.99088934,933325.76979838,-211246.19264164,0,0,32816.5244013704,494.466719692889,0,139.446677887376,0,0,-0.0099102106571252,-0.0720646673356851,-0.0244885589260393,31.0759163297798,3192908.68733398,1441346.77816758,0,0,0,0,0,25090.1452743111,211556.099802525,1.5678459643239
112571,8,64.9289571357268,1424897.97216522,1302899.03652537,121998.935639855,2303541.10556024,1131098.10985352,-709481.778280122,817483.613693409,59131.903062717,0,954566.750776525,9.55020904862846,1.73570611466226,-4.57769285009545e-10,0,49798.9216944233,932.298844605416,1132955.6839351,804043.459776998,455874.484935691,-126962.260777587,0,0,0,205.573510334887,0,0,0,64.9289571357268,-0.0204402774284722,-0.0204526317244011,-0.00635411792179581,1.68987715265001,1298231.84832952,0,954566.750776525,9.55020904862846,1.73570611466226,-4.57769285009545e-10,0,49798.9216944233,932.298844605416,1.61663582274587
113167,4,115.287298561654,2568498.19077248,2360981.70762769,207516.483144784,4286134.74715754,2104318.13191473,-1199917.60429346,1524612.14381544,483668.160134333,1283577.21281988,32165.7892673178,0,0,9015.87486175122,1366.16347607806,10318.6531226405,37010.2220388304,2053027.57185017,1444322.35227729,779457.242195559,-200636.411085382,0,0,29884.3884627042,449.004026591482,0,115.287298561654,0,0,-0.0116557802288754,-0.0361907467109809,-0.0125546845256053,16.8226843534404,2912680.83157105,1283577.21281988,32165.7892673178,0,0,9015.87486175122,1366.16347607806,10318.6531226405,37010.2220388304,1.6687318537174
113168,3,118.551621420847,2763631.06350129,2661527.87597129,102103.187529994,4353992.97420625,921501.130826025,-602156.793531159,1392730.2281975,672214.3540885,1712570.1222493,48606.4797341958,0,0,22602.5057307176,3441.56735492373,8598.69870372852,173884.68085252,2314372.06606199,1653010.53701921,799067.403474709,-168003.307631168,0,0,30297.4331992389,333.868073932348,0,118.551621420847,0,0,-0.013484215972512,-0.0398417425559984,-0.0187832910220159,21.2953533474338,2384288.91958086,1712570.1222493,48606.4797341958,0,0,22602.5057307176,3441.56735492373,8598.69870372852,173884.68085252,1.57546100552587
113221,8,70.2897630586603,1542543.50084346,1391072.14159323,151471.359250228,2367115.46806797,1207274.69361542,-747211.080400675,861635.650821916,62322.3402020636,0,899988.181529974,10.2131211650183,1.93413902961233,-5.33918325638303e-10,0,73254.9129148577,9838.62212421698,1209627.94921151,853317.836515594,490725.520998582,-134415.40830267,0,0,0,221.829545862366,0,0,0,70.2897630586603,-0.0232709033640655,-0.0263682262993185,-0.00826127740609689,2.43379638859963,1384021.60423873,0,899988.181529974,10.2131211650183,1.93413902961233,-5.33918325638303e-10,0,73254.9129148577,9838.62212421698,1.53455346106844
113960,3,99.6687278305687,2323440.10981008,2199564.46460195,123875.645208129,3777631.05872273,736712.068253087,-441898.882321796,1141449.27848039,483898.473168326,1354199.04258339,156243.771270408,0,0,-1.95395920893242e-09,0,145624.777732838,201402.529556098,1912664.75182778,1365977.87682222,679945.601536736,-161080.560410527,0,0,27821.8338793508,270.773658334371,0,99.6687278305687,0,0,-0.0202281876532918,-0.101086644827083,-0.0368030944383424,34.1644491819826,1920160.93758,1354199.04258339,156243.771270408,0,0,-1.95395920893242e-09,0,145624.777732838,201402.529556098,1.62587838729853
114595,3,88.9178375500014,2072819.37612819,1962855.36472722,109964.01140097,3091152.00711784,698246.00164178,-432572.589975638,1022516.4913256,432535.000142699,1061833.83057917,16653.2944083557,0,0,-3.15944147009837e-10,0,59399.7394045506,232540.239591325,1706830.75193671,1252848.1611363,576518.024492015,-148841.901707914,0,0,26306.4680163109,241.757812164211,0,88.9178375500014,0,0,-0.00761015258255704,-0.129122138348121,-0.0510120392633842,44.1059506413778,1720724.90313444,1061833.83057917,16653.2944083557,0,0,-3.15944147009837e-10,0,59399.7394045506,232540.239591325,1.49127900034
115103,3,134.109565121591,3126312.02880794,2928696.77354483,197615.255263103,5229676.80360363,1292608.11106841,-638620.962537675,1556070.66905147,1100965.76173195,1891033.46703059,1491.28898911272,1943.28678688327,804.325247426701,-4.16522019795917e-10,0,22136.9973197762,1243.85891569078,2546692.84656073,1849182.96616806,905194.273563995,-239876.528153442,0,0,32192.1349821111,493.157460045926,0,134.109565121591,0,0,-0.0442535925288486,-0.168247907302562,-0.0723061148478895,9.31683745963475,3311023.57931415,1891033.46703059,1491.28898911272,1943.28678688327,804.325247426701,-4.16522019795917e-10,0,22136.9973197762,1243.85891569078,1.67279425579209
115111,3,163.42084632913,3809605.65470121,3692228.9977298,117376.656971407,5930361.33284875,1253698.43995505,-852267.166379427,2028393.80293815,830599.315269073,2626849.48903536,5338.66116631614,0,0,-2.70499183423998e-10,0,12077.9718081697,25670.8190560636,3210633.91106939,2342865.49897494,1090379.55557451,-258095.20185596,0,0,35484.0583759071,443.632390965662,0,163.42084632913,0,0,-0.0332694422359767,-0.0651031104862232,-0.0286235947372242,20.9875208878612,3260424.39178284,2626849.48903536,5338.66116631614,0,0,-2.70499183423998e-10,0,12077.9718081697,25670.8190560636,1.55668640546311
116433,4,130.149513904064,2899615.0934505,2778561.66551547,121053.42793503,4981115.21761693,2389045.09596593,-1346559.60294285,1511078.99398082,108294.357204863,1780204.95312847,171269.885636525,0,0,-1.27323664964134e-10,0,16266.6370134164,351514.897629769,2416140.57870911,1738863.39603395,879522.290523306,-233965.885960839,0,0,31720.778112691,429.812786297773,0,130.149513904064,0,0,-0.0117142501364121,-0.311797604851798,-0.107190436067481,31.4505663228092,2661858.84420876,1780204.95312847,171269.885636525,0,0,-1.27323664964134e-10,0,16266.6370134164,351514.897629769,1.71785394167247
116441,4,113.234322513521,2522759.71540601,2296744.17312051,226015.542285501,4057441.36560583,2093277.80898864,-1171255.62175726,1496402.75675502,449827.941691862,796256.882236089,8773.51675766455,0,0,28231.3570575696,6744.57700280288,236683.406026923,112498.740846504,1997168.84619174,1397620.52521646,766142.875330641,-196216.172431267,0,0,29621.6180759068,443.590842130663,0,113.234322513521,0,0,-0.0101735076992414,-0.105570090824006,-0.043458259640368,34.893790262914,2868252.88567827,796256.882236089,8773.51675766455,0,0,28231.3570575696,6744.57700280288,236683.406026923,112498.740846504,1.60833445247592
116548,1,58.8726502165381,722125.710441485,692924.323866688,29201.3865747972,1142685.89395759,455949.648839341,-277632.53359192,0,0,680599.380517284,151494.790945801,0,0,-7.36456399424752e-10,0,28232.4317069464,104042.175540136,602542.890318859,819860.641530107,0,0,104326.322723502,-343143.446976393,21499.3730416426,46.2613284443122,58.8726502165381,0,0,0,-0.00152040336193813,-0.0222688992900758,-0.0130546289059039,50.6223341567111,178317.115247422,680599.380517284,151494.790945801,0,0,-7.36456399424752e-10,0,28232.4317069464,104042.175540136,1.58239192627415
117734,4,125.098722081549,2787087.95629011,2602523.72021041,184564.236079701,4102062.47899671,2328102.69480041,-1349620.04309737,1550736.78065418,108563.372986742,1085249.21525387,95075.1465743629,0,0,-3.51595178567902e-10,0,31452.6356831877,252502.676141324,2263064.10453079,1590880.23625432,842886.350609327,-201811.542589399,0,0,31109.0602565382,421.322778904953,0,125.098722081549,0,0,-0.00840492183140397,-0.0574856684497851,-0.0201469412822482,38.5868153837935,2637782.80534397,1085249.21525387,95075.1465743629,0,0,-3.51595178567902e-10,0,31452.6356831877,252502.676141324,1.47180948119663
117852,5,42.8423869263569,506976.979927214,488839.014451028,18137.9654761862,757564.898332786,330588.658067842,-199818.282397231,0,0,0,277164.842875582,2.21767587012674,2.07048150203594,-1.79554267857241e-09,0,8142.51475468855,341482.876874535,425077.403870459,598867.705551291,0,0,75919.6106899348,-249709.912370766,0,34.6653503064887,0,0,42.8423869263569,0,-0.00262935439918683,-0.0175187025552995,-0.0100149231572594,22.4247135868773,130770.375670611,0,277164.842875582,2.21767587012674,2.07048150203594,-1.79554267857241e-09,0,8142.51475468855,341482.876874535,1.49427869178902
118358,3,139.76121020209,3258061.06536396,3032647.35992514,225413.705438819,5350071.76429295,1386584.05173876,-709427.371666335,1860527.74307587,942986.225462507,1728447.96762149,57883.4417208635,206.221361402661,95.3311039549645,-3.02587162247629e-10,0,0,82768.1538744449,2637084.66080447,1921726.25585787,939394.564865991,-256889.105441234,0,0,32852.945521847,504.133121595669,0,139.76121020209,0,0,-0.0437602990001809,-0.0821017172008117,-0.0363915768203466,19.1869490908377,3480670.6486108,1728447.96762149,57883.4417208635,206.221361402661,95.3311039549645,-3.02587162247629e-10,0,0,82768.1538744449,1.64210297381129
