new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_grass,costs_hay,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
83883,2,203.712512750387,800885.557048595,523703.041754185,277182.51529441,713645.294435796,1537295.25791083,-846938.489275018,0,0,22695.8567402258,0,452.393615146792,140.275444612857,0,0,0,0,455393.949351465,1242195.60265937,0,-0,360992.366911357,-1187352.9314594,39558.9112401357,184.311850613865,203.712512750387,0,0,0,-0.00971761898256798,-0.0571928583927346,-0.0169267565595609,33.4460959408955,690356.76863581,22695.8567402258,0,452.393615146792,140.275444612857,0,0,0,0,0.891070251117657
83884,2,232.908591425262,848311.326716907,539891.793021626,308419.533695281,760375.218377248,1618321.35172021,-895602.739480139,0,0,35039.7432271271,0,1997.49261873142,619.37029131707,0,0,0,0,469471.124366632,1372001.78023368,0,-0,412729.795324935,-1357524.3614501,42263.9102581169,192.583244384156,232.908591425262,0,0,0,-0.0111300527893857,-0.052903426494659,-0.0161886243498462,33.6295896060467,722718.612240073,35039.7432271271,0,1997.49261873142,619.37029131707,0,0,0,0,0.896339815855123
83885,2,189.129036198799,616613.181034359,380440.154400477,236173.026633882,551136.778305845,1203099.76419374,-697916.691724612,0,0,43576.7333302795,0,1817.74272397862,559.229782460045,0,0,0,0,330817.525565632,1059885.15052965,0,-0,335149.458947207,-1102352.09670157,38135.0127903463,134.737501664626,189.129036198799,0,0,0,-0.00918292566011049,-0.0437803821842829,-0.0133704663773422,28.4347166078727,505183.072469127,43576.7333302795,0,1817.74272397862,559.229782460045,0,0,0,0,0.893812839649846
83886,2,175.652696698814,553147.728265474,354331.340062296,198816.388203178,763920.724842143,1086762.21899156,-644701.676994201,0,0,260472.424593219,685.631377549085,5609.41457520829,1646.01693077966,0,0,0,53446.6953680266,308114.208749823,983880.479884258,0,-0,311268.472807874,-1023804.28933023,36769.5453879214,117.68609954865,175.652696698814,0,0,0,-0.0114242589234588,-0.0682176193716848,-0.020052326768524,31.1595368132278,442060.54199736,260472.424593219,685.631377549085,5609.41457520829,1646.01693077966,0,0,0,53446.6953680266,1.38104286758548
83891,2,178.572736396688,469067.297808079,435342.028063987,33725.2697440917,562251.60956499,1008609.63434355,-639449.170145677,0,0,28.8707003438483,193004.416736195,44.9847652699953,12.873165309379,-1.70455579904823e-10,0,0,0,378558.285273032,1065869.51264746,0,-0,316442.980881918,-1040823.94928355,37069.7410272028,94.1884263763669,178.572736396688,0,0,0,-0.0111592051919357,-0.0367583580708275,-0.0106981233578263,26.1989280802054,369160.464197872,28.8707003438483,193004.416736195,44.9847652699953,12.873165309379,-1.70455579904823e-10,0,0,0,1.19865872592772
83892,2,178.595001555835,459461.141212066,336047.323950891,123413.817261176,547326.217778344,946137.198029826,-592434.786667743,0,0,41.6491280210141,192275.643218889,806.43031373982,240.962918315094,227.362093712754,31.7587435831917,0,0,292215.064305122,979614.330870353,0,-0,316482.436251604,-1040953.72335401,37072.0205371765,90.8317020723106,178.595001555835,0,0,0,-0.0121394699538945,-0.0401837651164776,-0.0116840365622003,27.6655127008179,353702.411362082,41.6491280210141,192275.643218889,806.43031373982,240.962918315094,227.362093712754,31.7587435831917,0,0,1.19123505490473
84533,2,182.537478181517,544457.518955554,341003.901332404,203453.61762315,443820.756765266,1082754.87645377,-651569.322241871,0,0,12526.5190079977,0,83.056791329776,25.6267540376095,-2.24398624323393e-11,0,0,0,296525.131593395,999515.653743233,0,-0,323468.771795663,-1063932.72997227,37473.436026769,114.561903553933,182.537478181517,0,0,0,-0.00870861218271684,-0.0547503954339341,-0.0160992693487085,29.0661453780301,431185.554211901,12526.5190079977,0,83.056791329776,25.6267540376095,-2.24398624323393e-11,0,0,0,0.81516140619503
84534,2,183.545626231835,545354.72952678,340875.51334583,204479.21618095,447703.485395933,1088167.55747695,-656722.687101399,0,0,12958.4746076803,0,2562.96669965229,737.173713053773,0,0,0,0,296413.489865939,1003391.61845339,0,-0,325255.2784072,-1069808.79289412,37575.385899478,114.442971815066,183.545626231835,0,0,0,-0.0106439521262051,-0.0656402808652077,-0.0190447655308297,29.5943459642256,431444.870375547,12958.4746076803,0,2562.96669965229,737.173713053773,0,0,0,0,0.820939951844588
84535,2,177.485366588636,601851.755663814,344635.048257778,257216.707406036,524454.203869883,1144167.84276694,-655334.155138766,0,0,29556.7748867952,0,4710.68830623347,1353.05304868353,0,0,0,0,299682.650658938,982694.456899203,0,-0,314516.087951205,-1034486.13668805,36958.2424965821,130.028250953643,177.485366588636,0,0,0,-0.0120020900732513,-0.0738110608597071,-0.0212328937070054,35.6725704513945,488833.68762817,29556.7748867952,0,4710.68830623347,1353.05304868353,0,0,0,0,0.871400970312754
84536,2,190.421238135215,649381.231104905,341915.215508628,307466.015596277,610166.768507509,1213556.42828374,-692772.351056649,0,0,78911.8079866658,838.28363061452,7474.11378367787,2158.48587945606,0,0,0,0,297317.578703155,1031498.68971971,0,-0,337439.328279513,-1109883.78798811,38263.3486920468,138.635063817114,190.421238135215,0,0,0,-0.0149950203048834,-0.0879973339489275,-0.0251865351355786,43.6796774258851,520784.077227095,78911.8079866658,838.28363061452,7474.11378367787,2158.48587945606,0,0,0,0,0.939612571600392
84544,2,184.896889589636,630767.759893372,597843.404421403,32924.355471969,577543.103630325,1273892.64731035,-782359.809926353,0,0,968.455663978196,83781.1735329726,0,0,1106.14556821752,154.491481154623,0,0,519863.829931655,1232187.15376495,0,-0,327649.808577523,-1077684.72789388,37711.5954830616,133.649292942695,184.896889589636,0,0,0,-0.0130852570656687,-0.0558579740794733,-0.0166690797586314,45.2626103520617,491532.837384002,968.455663978196,83781.1735329726,0,0,1106.14556821752,154.491481154623,0,0,0.915619250622376
85182,2,179.180872021502,558123.600946053,374717.735005038,183405.865941014,467779.638985944,1135100.32883608,-689034.078702242,0,0,19562.9969487273,338.546369444295,1385.0224288187,426.823105112712,-3.82201392073902e-10,0,0,0,325841.508700033,1015557.43046734,0,-0,317520.638388768,-1044368.51121104,37131.9510549626,118.232214658796,179.180872021502,0,0,0,-0.0086235763438624,-0.0565292034078794,-0.0172684445446493,31.8205999664004,446066.250133841,19562.9969487273,338.546369444295,1385.0224288187,426.823105112712,-3.82201392073902e-10,0,0,0,0.83812911368204
85183,2,180.219653062339,501008.021513347,313388.261677196,187619.759836151,392588.759306663,1007825.81630627,-623215.647201658,0,0,5985.45287341282,66.5290828420307,1473.67556257011,452.932683231001,-4.1231248741548e-10,0,0,0,272511.531893214,966335.253025725,0,-0,319361.428733806,-1050423.1207062,37237.9708398857,101.66759444704,180.219653062339,0,0,0,-0.00883867531751241,-0.0559544808607503,-0.0170756884270068,30.6334843995304,384610.169104608,5985.45287341282,66.5290828420307,1473.67556257011,452.932683231001,-4.1231248741548e-10,0,0,0,0.783597751830017
85184,2,178.344327606797,467261.193510806,265234.830872854,202026.362637953,363313.143866908,953646.533389156,-602865.619439662,0,0,8030.62899389383,181.32515792326,3349.21752639882,971.058239197497,-2.41075404400263e-10,0,0,0,230638.983367699,917047.062371706,0,-0,316038.225039614,-1039492.65233676,37046.3482931384,92.7501234305774,178.344327606797,0,0,0,-0.0109424487548325,-0.0681262678140807,-0.0199060114876075,28.8482760443538,350780.913949495,8030.62899389383,181.32515792326,3349.21752639882,971.058239197497,-2.41075404400263e-10,0,0,0,0.777537593347147
85185,2,181.864189671001,617546.534495228,367270.653323823,250275.881171405,507541.577156342,1161211.49059615,-665709.225081857,0,0,5362.66940175792,0,5190.09830659506,1486.54393369894,0,0,0,0,319365.785498976,1019693.35407606,0,-0,322275.658963545,-1060008.41979669,37405.192256058,131.065003911004,181.864189671001,0,0,0,-0.0127072775820239,-0.0795876109743575,-0.0228065475344066,43.2697670371136,495502.26551429,5362.66940175792,0,5190.09830659506,1486.54393369894,0,0,0,0,0.821867744057859
85186,2,202.584045727329,774140.158471563,390772.366553201,383367.791918363,648560.322335272,1394126.49019682,-761627.632914088,0,0,12102.866088361,0,2697.06490222704,761.05811206749,0,0,500.47594988391,0,339802.057872348,1122134.40322193,0,-0,358992.646932771,-1180775.58081072,39450.5885283664,168.745741918326,202.584045727329,0,0,0,-0.0141628053106468,-0.0585615307997087,-0.0165485819989261,55.4230605315162,632498.857282732,12102.866088361,0,2697.06490222704,761.05811206749,0,0,500.47594988391,0,0.83778152475098
85835,2,180.095483843255,571794.444639104,565207.010055776,6587.43458332797,485506.152658909,1317774.44416784,-862678.773479146,0,0,27768.8301760327,0,2059.77753703082,581.874257146587,0,0,0,0,491484.35657024,1184817.04162156,0,-0,319141.392469516,-1049699.39154354,37225.314022706,120.361417755251,180.095483843255,0,0,0,-0.00983677005790634,-0.0364839753050908,-0.0104121334741063,36.5721598151404,455095.670688699,27768.8301760327,0,2059.77753703082,581.874257146587,0,0,0,0,0.849092112053211
85836,2,251.920441061566,1141762.58211911,908492.133527304,233270.448591802,1030315.36958431,2210661.50895782,-1219313.5775171,0,0,34353.9406893446,0,3594.146635281,1019.35081896066,0,0,0,0,789993.15958896,1767974.49666414,0,-0,446420.080260852,-1468336.28504455,43934.8677085222,264.194101299258,251.920441061566,0,0,0,-0.0149132962244419,-0.0630141469341448,-0.0179706427694099,64.2081426385416,991347.931440725,34353.9406893446,0,3594.146635281,1019.35081896066,0,0,0,0,0.902390204163155
87820,2,291.361833423221,1182841.30524039,1077742.43082428,105098.874416105,1123611.45825525,2328274.31932516,-1331396.05652508,0,0,49957.8266666063,68937.4992119574,2226.10678362891,697.373406469913,-1.84985856918805e-10,0,0,4914.38938651374,937167.33115155,2071866.56582785,0,-0,516312.898285043,-1698223.25766677,47211.1247054352,272.8063564027,291.361833423221,0,0,0,-0.0139929962999457,-0.0562577793433032,-0.0174064725041132,52.8072931532966,996878.262800075,49957.8266666063,68937.4992119574,2226.10678362891,697.373406469913,-1.84985856918805e-10,0,0,4914.38938651374,0.949925787404677
87821,2,196.010639514629,685715.07465137,601035.969673259,84679.1049781112,567827.905021811,1317049.91285018,-787135.3506099,0,0,17336.7660373044,19717.74747975,653.888358288964,204.940906187754,-5.26148936982322e-11,0,0,0,522639.973628921,1278944.34832906,0,-0,347344.126008089,-1142462.01317098,38813.512462752,145.991645754968,196.010639514629,0,0,0,-0.00539395952082056,-0.0340169639986039,-0.0106755184619612,49.9155110991013,529914.56224028,17336.7660373044,19717.74747975,653.888358288964,204.940906187754,-5.26148936982322e-11,0,0,0,0.828081408754947
88418,2,68.3052917414532,421680.685120727,399460.374280046,22220.3108406806,508568.355528077,937725.363345178,-506790.376682856,0,0,76256.8777471277,0,0,0,0,0,560.911939115754,815.579179510987,347356.84720004,601318.652976545,0,-0,121041.602233494,-398122.27186447,23118.8638544709,108.994285446415,68.3052917414532,0,0,0,-0.00027364909638604,-0.00143122085470176,-0.000676004257050125,5.19257109616351,430934.986662323,76256.8777471277,0,0,0,0,0,560.911939115754,815.579179510987,1.20605086614881
88471,2,223.729391094173,811891.906900785,779090.866463251,32801.0404375341,680263.897667535,1579668.24486558,-937865.946407425,0,0,9785.44142835895,28539.6942322844,107.414695036709,29.0488537038929,-9.05917030670814e-11,0,0,0,677470.318663696,1543596.68949507,0,-0,396463.63077208,-1304022.73666318,41432.7350597228,176.526967578817,223.729391094173,0,0,0,-0.00572234791232238,-0.0387566591727886,-0.0121405453923919,53.358967564937,641802.298458152,9785.44142835895,28539.6942322844,107.414695036709,29.0488537038929,-9.05917030670814e-11,0,0,0,0.837874958335636
91724,2,68.8822213244276,391436.994167023,390637.494749231,799.499417791958,390947.380213084,811041.586335957,-430095.702400813,0,0,10001.4962779399,0,0,0,0,0,0,0,339684.77804281,595891.595245677,0,-0,122063.960521099,-401484.947148092,23214.1694241259,96.2760588056435,68.8822213244276,0,0,0,-0.000259629127658638,-0.00149266676116825,-0.000573580080111613,15.5030870519466,380945.883935144,10001.4962779399,0,0,0,0,0,0,0,0.998749188346438
102955,2,259.721259073321,427549.054252141,-4692.84867919112,432241.902931332,250404.088835012,811489.700543786,-567008.05209006,0,0,4645.44771588866,0,980.437517856298,296.555147541659,0,0,0,0,-4080.73798190532,1004877.34559267,0,-0,460243.658007198,-1513803.91002736,44602.1684455843,63.5681368883955,259.721259073321,0,0,0,-0.0186730124894775,-0.0440229350614498,-0.0130116329731802,34.059877157841,244481.648453726,4645.44771588866,0,980.437517856298,296.555147541659,0,0,0,0,0.585673354541769
102956,2,141.002671643853,296898.948166233,83247.1959802396,213651.752185994,163194.098460999,496004.406236871,-343022.985575821,0,0,1130.5999314778,0,5396.12917320904,1632.17936275405,0,0,0,2053.76933250758,72388.8660697736,611370.425876253,0,-0,249866.282096816,-821844.143295601,32996.3013923059,42.3211982040052,141.002671643853,0,0,0,-0.00983612923658803,-0.0182836104734251,-0.00549386920055538,49.6736025680293,152981.420661051,1130.5999314778,0,5396.12917320904,1632.17936275405,0,0,0,2053.76933250758,0.549662097050028
102957,2,203.047760207416,362259.549514601,65597.211565143,296662.337949458,245146.684470468,684255.684700163,-488672.753904787,0,0,8763.2335985171,37073.7092744015,2247.73411330306,679.828160871381,0,0,0,799.248528000001,57041.053534907,841209.909541593,0,-0,359814.380391739,-1183478.37378037,39495.1373819436,50.4446670825322,203.047760207416,0,0,0,-0.0246383105708014,-0.0454593856631147,-0.0134418869869668,47.4068992904595,195582.930795375,8763.2335985171,37073.7092744015,2247.73411330306,679.828160871381,0,0,0,799.248528000001,0.676715589137527
102959,2,234.854860959841,992647.66306086,924095.365242586,68552.2978182739,911588.797565026,1894911.84570019,-1069339.24888196,0,0,25789.5740794466,60085.1163588298,26.3218508396498,7.88214031831895,0,0,0,107.30631736262,803561.187167466,1713812.77506457,0,-0,416178.716731133,-1368868.33245165,42438.0278234104,225.691715587836,234.854860959841,0,0,0,-0.033358936098756,-0.0614702480259803,-0.0181174110759767,58.4831139670322,825572.596818229,25789.5740794466,60085.1163588298,26.3218508396498,7.88214031831895,0,0,0,107.30631736262,0.918340748170518
102960,2,240.837078580465,555912.622448622,94795.0791211884,461117.543327434,429760.754691165,959539.184114407,-627694.222426479,0,0,33633.4484549688,63421.4638233432,7.08750853409079,2.12237114758036,0,0,0,851.670845243907,82430.5035836421,1016418.26650576,0,-0,426779.611438538,-1403736.11515471,42968.7407940523,102.032729535344,240.837078580465,0,0,0,-0.0281791659567812,-0.0417306624124308,-0.0119447956519813,42.1131503316577,331844.961687927,33633.4484549688,63421.4638233432,7.08750853409079,2.12237114758036,0,0,0,851.670845243907,0.773072488978937
103604,2,237.713599071489,931430.448988808,865304.244273493,66126.2047153153,739029.48107549,1686484.10278074,-954247.362411424,0,0,6249.77295617304,0,0,0,0,0,0,542.967750000001,752438.473281298,1674032.09684689,0,-0,421244.59424337,-1385530.69173096,42692.4739220015,206.615603745315,237.713599071489,0,0,0,-0.0171463579967012,-0.0413288306534118,-0.0121987685688806,59.9431724669992,732236.740369317,6249.77295617304,0,0,0,0,0,0,542.967750000001,0.793434960042165
103605,2,255.50780925287,462949.341831017,156766.07295725,306183.268873767,286650.398423817,895852.60159238,-620438.554858561,0,0,4782.12778966881,0,3443.77611070098,1041.64672812843,0,0,0,1968.8010615,136318.324310653,1128543.69727404,0,-0,452777.139613157,-1489245.51678816,44243.0042116084,71.8854227742323,255.50780925287,0,0,0,-0.0182164234327945,-0.0404458906947044,-0.0120001968619533,42.1066007119116,275414.046733819,4782.12778966881,0,3443.77611070098,1041.64672812843,0,0,0,1968.8010615,0.619183077980158
103606,2,153.459477978282,411697.264956423,362382.855351429,49314.4096049943,264336.70266248,736089.442685025,-499408.504457929,0,0,8078.72285077442,12932.5648366834,3955.64933007681,1196.45706632927,0,0,0,1492.37035152032,315115.526392547,903223.281650289,0,-0,271940.586429471,-894449.5287877,34401.1871004873,69.9262397607586,153.459477978282,0,0,0,-0.0143582067797828,-0.0265614213121897,-0.00790544938241823,60.0984105638503,236680.938227096,8078.72285077442,12932.5648366834,3955.64933007681,1196.45706632927,0,0,0,1492.37035152032,0.642065724411503
103609,2,257.556569119526,680029.045392613,443550.682493983,236478.36289863,549904.989698805,1323487.4962641,-847964.519338653,0,0,14412.3849383786,59936.0045920231,25.8749331842838,7.74830977229127,-1.28682936875134e-11,0,0,0,385696.245646942,1386057.41266072,0,-0,456407.680827891,-1501186.86001095,44418.0121692856,135.555435489072,257.556569119526,0,0,0,-0.0361681224455749,-0.0655632839445335,-0.0193197088267074,41.4522409079974,475522.976925447,14412.3849383786,59936.0045920231,25.8749331842838,7.74830977229127,-1.28682936875134e-11,0,0,0,0.808649267887255
104253,2,259.093527241826,448591.066707346,112282.150696923,336308.916010423,293882.858824262,866931.053430396,-581929.059398164,0,0,4618.09303830999,4253.54097981523,7.23872646663245,1.99204743749618,0,0,0,0,97636.6527799328,1104101.66349794,0,-0,459131.274695158,-1510145.1302095,44548.8447963308,76.1883972276995,259.093527241826,0,0,0,-0.0184956935241196,-0.0652793550577963,-0.0189334500879378,16.5468193096365,285001.994032232,4618.09303830999,4253.54097981523,7.23872646663245,1.99204743749618,0,0,0,0,0.655124189122533
104254,2,257.07768832865,468162.92776809,71037.4564112348,397125.471356855,288127.913926725,837935.912816082,-567036.038027449,0,0,4879.35508010185,12293.4374255068,1.81531483007346,0.49951478047353,0,0,0,52.9318028722578,61771.7012271607,1060231.13068981,0,-0,455559.071639223,-1498395.66911556,44377.1680136871,71.9316515511521,257.07768832865,0,0,0,-0.0199276049250904,-0.0485521734287063,-0.0142534689675907,45.3981923385971,270899.874788633,4879.35508010185,12293.4374255068,1.81531483007346,0.49951478047353,0,0,0,52.9318028722578,0.615443677482836
104255,2,256.430451708844,496667.066080591,363857.467042039,132809.599038552,403108.262208703,1019692.69400401,-696027.777750255,0,0,4058.09682340272,68014.7551152195,5291.37573241668,1600.22072841103,0,0,0,478.897555500001,316397.79742786,1312286.97300991,0,-0,454412.124521537,-1494623.20424583,44321.9041422447,84.9194488443119,256.430451708844,0,0,0,-0.0258653926800615,-0.0598288717669536,-0.0173277302726309,32.9610666666439,323664.916253753,4058.09682340272,68014.7551152195,5291.37573241668,1600.22072841103,0,0,0,478.897555500001,0.811626720873201
104257,2,249.837569037379,594159.027183298,176826.822374386,417332.204808911,420492.212824466,993971.290250978,-642386.320671699,0,0,7615.00909358855,60777.3631472554,26.423909028138,7.91270188358265,-6.78488881344677e-12,0,0,480.534393431807,153762.454238597,1123474.52854194,0,-0,442729.089993081,-1456196.11667501,43754.9523785858,108.414995682037,249.837569037379,0,0,0,-0.0352680784694909,-0.064416964532714,-0.0189837689343569,50.8192615520671,351584.969579279,7615.00909358855,60777.3631472554,26.423909028138,7.91270188358265,-6.78488881344677e-12,0,0,480.534393431807,0.707709878309641
104260,2,233.009327836516,688565.620282566,574795.028970137,113770.591312428,515047.897517001,1374865.79881073,-869650.180765773,0,0,1621.12915762915,7781.66095862659,0.088791030077377,0.0265886833848222,-1.11963890058473e-10,0,0,429.373976072433,499821.764321858,1402752.0279021,0,-0,412908.307067007,-1358111.51081855,42272.9401713043,137.442994572682,233.009327836516,0,0,0,-0.0294826843760676,-0.0449008527040973,-0.013198496592416,56.2530039262882,505215.61804496,1621.12915762915,7781.66095862659,0.088791030077377,0.0265886833848222,-1.11963890058473e-10,0,0,429.373976072433,0.748001181507787
104903,2,260.818728875337,494762.271580586,214450.729702833,280311.541877754,335750.97034874,936446.931848187,-621179.320106003,0,0,2984.7896071448,17428.7823329091,15.217139319819,4.1965824394729,0,0,0,50.372944743184,186478.895393768,1199795.7976113,0,-0,462188.448811131,-1520200.5911591,44695.2401304397,85.9497500017716,260.818728875337,0,0,0,-0.0193453101448512,-0.0707198704557767,-0.0203884269739251,26.2126712897723,315267.611742184,2984.7896071448,17428.7823329091,15.217139319819,4.1965824394729,0,0,0,50.372944743184,0.678610697772362
104905,2,243.24481049326,508365.712247719,369200.657572303,139165.054675416,564491.406227422,983167.450318219,-672550.476756645,0,0,5697.19809185926,244497.113107223,36.1037535695915,9.93456244603872,0,0,0,3634.08315075001,321044.050062872,1264587.04694315,0,-0,431046.275426689,-1417769.75258928,43180.4802823175,81.4629022145339,243.24481049326,0,0,0,-0.0450810294387473,-0.118994310306272,-0.0335840708045234,59.1428090923958,310616.973561574,5697.19809185926,244497.113107223,36.1037535695915,9.93456244603872,0,0,0,3634.08315075001,1.11040416894276
104908,2,228.603870208081,665724.990530927,516720.434261634,149004.556269293,504310.068286519,1206465.5696703,-779599.304728199,0,0,6747.60967796861,70691.567442506,3.514576258473,1.11164768311342,-8.5234492183857e-11,0,0,0,449322.116749247,1334778.36754639,0,-0,405101.537835481,-1332433.98635567,41876.1977230477,126.379885607712,228.603870208081,0,0,0,-0.0281762490270431,-0.0384891180119795,-0.0113389122725481,70.6636948510076,426866.264942103,6747.60967796861,70691.567442506,3.514576258473,1.11164768311342,-8.5234492183857e-11,0,0,0,0.757535131562844
105553,2,252.743477070604,501510.586417296,331305.012341605,170205.574075692,366461.848455585,988328.739734597,-668918.191259385,0,0,1971.37744698307,45036.3653717504,34.4359677322821,9.12119390739174,0,0,0,0,288091.315079656,1269340.4132826,0,-0,447878.555800448,-1473133.40921152,44005.7552081279,85.169704678493,252.743477070604,0,0,0,-0.0199854513729197,-0.0728537796736628,-0.0211344824508527,38.1872610317942,319410.548475212,1971.37744698307,45036.3653717504,34.4359677322821,9.12119390739174,0,0,0,0,0.730716077348484
