new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_grass,costs_hay,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
92981,2,117.13857647029,1237730.65691655,1073728.64063978,164002.016276773,3367588.29824242,1958576.55408393,-1117154.92812672,0,0,2381535.5771695,0,0,0,525.472755893024,123.779775222678,6890.33097414432,137091.51161044,933677.078817196,1378730.80588522,0,-0,207577.489500858,-682750.559998261,30119.3434293777,207.793939368715,117.13857647029,0,0,0,-0.00252847994317119,-0.0308203963848519,-0.0179332367157024,32.0308379290123,841421.625957219,2381535.5771695,0,0,0,525.472755893024,123.779775222678,6890.33097414432,137091.51161044,2.72077634938105
94297,2,81.8051506473286,1233010.31080939,920196.695169155,312813.615640239,3951707.31577559,1496648.59956645,-916221.670415882,0,0,3292552.09269748,0,23.1755032535996,8.73258844495473,3.88070022097123e-10,0,30805.3544632213,47891.0313726229,800171.039277526,1106760.96684573,0,-0,144964.266352672,-476807.163773001,25252.969852129,144.051456262833,81.8051506473286,0,0,0,-0.00135038989184681,-0.000996276581933523,-0.000383320417818471,8.23563747103426,580426.929150573,3292552.09269748,0,23.1755032535996,8.73258844495473,3.88070022097123e-10,0,30805.3544632213,47891.0313726229,3.20492641556383
94944,4,89.1461883876555,1762210.43840491,1628497.47971216,133712.958692754,3588821.04947079,1419305.20679666,-863677.650868638,1205133.45596627,354964.662919068,1024279.96087675,422536.153072141,0,0,6439.84048230009,1531.49216788828,12876.7482657253,5431.1797926349,1401609.35192422,942793.185963003,612891.028729692,-180414.441335833,0,-0,26339.5785673561,314.704180152719,0,89.1461883876555,0,0,-0.00998914790635661,-0.120503128303371,-0.0386545997884094,2.25269357925947,2115725.67481335,1024279.96087675,422536.153072141,0,0,6439.84048230009,1531.49216788828,12876.7482657253,5431.1797926349,2.03654510906159
94947,2,78.4389469845488,1229803.80894049,723431.436659617,506372.372280875,3886822.67965993,1286141.9980478,-762485.937431412,0,0,3181830.7711064,0,6.7913440561424,2.50183341534594,1.71705572088541e-10,0,50385.9370337504,130940.617725918,629070.814486624,922520.271490902,0,-0,138999.125520987,-457187.00528137,24738.422756105,129.849438715513,78.4389469845488,0,0,0,-0.000998806600221516,-0.0447445659830196,-0.0178962691830035,11.2582828065176,523656.060616389,3181830.7711064,0,6.7913440561424,2.50183341534594,1.71705572088541e-10,0,50385.9370337504,130940.617725918,3.16052255766595
95588,2,87.9896398529609,761510.957869532,701913.397788147,59597.5600813846,1920976.3833717,1336228.67658236,-769249.505004199,0,0,1196381.63124628,0,96.3998083195307,43.3453823620937,66.6820643689289,16.0952920814083,23760.4009460766,133632.657054055,610359.476337519,941118.33619535,0,-0,155923.600005459,-512853.900857258,26171.4409939684,141.188235987182,87.9896398529609,0,0,0,-0.00132968637750101,-0.0108648723765297,-0.005091252967163,18.4526613198508,566979.171578161,1196381.63124628,0,96.3998083195307,43.3453823620937,66.6820643689289,16.0952920814083,23760.4009460766,133632.657054055,2.52258534630413
95597,2,61.2867869825414,744251.006723926,428268.551388431,315982.455335495,2261870.86817624,886270.556775834,-508832.07528607,0,0,1797984.49066803,0,0.090264926351883,0.0332522998561135,-1.07738494190272e-10,0,15441.5613596326,71006.2111415847,372407.43598994,599091.997693404,0,-0,108604.336545241,-357214.415555384,21925.5173066791,93.7799832371703,61.2867869825414,0,0,0,-0.00157978230629628,-0.0194297951732739,-0.00884473071200906,6.45096373763046,377438.481489765,1797984.49066803,0,0.090264926351883,0.0332522998561135,-1.07738494190272e-10,0,15441.5613596326,71006.2111415847,3.03912369313766
96247,2,53.5745766883394,464318.162496493,439782.254164482,24535.9083320115,1273838.1710084,855479.697325377,-511733.849947716,0,0,891184.824758837,0,0,0,-1.19026101889508e-10,0,13579.3348446005,25328.1640273021,382419.351447376,579212.424446912,0,-0,94937.7776744395,-312263.246983464,20532.3963094881,85.3853480306069,53.5745766883394,0,0,0,-0.00166441849706206,-0.00582938177319538,-0.00357725639599914,4.27597057601837,343745.847377661,891184.824758837,0,0,0,-1.19026101889508e-10,0,13579.3348446005,25328.1640273021,2.74345970909122
96272,1,31.1120652409944,393459.135356832,350605.216450595,42853.9189062368,1126608.96408941,230645.828213687,-140252.012632443,0,0,911532.919992508,0,0,0,-7.43392488465399e-11,0,0,124682.228515654,304874.101261387,415313.614564101,0,-0,55132.6863490657,-181338.89454751,15766.6948957307,22.6222153472853,31.1120652409944,0,0,0,-0.000423378665132346,-0.0037326339086565,-0.00218186363675623,19.8830971425466,90393.815581244,911532.919992508,0,0,0,-7.43392488465399e-11,0,0,124682.228515654,2.8633442786064
98190,2,59.4304086705185,661246.761039446,453803.650434666,207443.11060478,2005967.41206787,928031.179421975,-542271.488703801,0,0,1541260.18158522,0,8.32641544023144,4.43498831373435,0,0,53434.4134192439,25500.3649414849,394611.869943187,614092.949946009,0,-0,105314.708472364,-346394.381965308,21598.5934901224,95.5659772298556,59.4304086705185,0,0,0,-0.000376411622820314,-0.00450748612924716,-0.00212816092897474,5.38041365743685,385759.690718175,1541260.18158522,0,8.32641544023144,4.43498831373435,0,0,53434.4134192439,25500.3649414849,3.03361397024402
98191,2,45.8056382525858,554935.512838514,305692.699813675,249242.813024839,1723215.0924929,661400.184698238,-379266.196558387,0,0,1375668.84891884,0,2.39488551569204,1.27561366005184,0,0,32206.5119363941,33202.0729986369,265819.738968413,432607.107966504,0,-0,81170.6926954831,-266981.4343865,19023.3726929262,69.9434860179453,45.8056382525858,0,0,0,-0.000281149875643968,-0.00354498163868516,-0.00164888186538653,4.38242434593947,282133.988139851,1375668.84891884,0,2.39488551569204,1.27561366005184,0,0,32206.5119363941,33202.0729986369,3.10525286745229
98192,2,43.5978175975521,312760.150943337,293140.305376757,19619.8455665805,832060.192523647,611851.170064501,-348914.274062221,0,0,559197.162363095,0,18.1413403802061,9.66281747040174,-1.12403994964138e-11,0,8879.00120685081,1019.32879356933,254904.613371093,413187.776034769,0,-0,77258.284993002,-254112.993997161,18571.5463404828,65.2555629122477,43.5978175975521,0,0,0,-0.000296449018002061,-0.00300594332258434,-0.0015381559787239,11.6420918572577,262936.896002281,559197.162363095,0,18.1413403802061,9.66281747040174,-1.12403994964138e-11,0,8879.00120685081,1019.32879356933,2.66037789665343
98841,2,46.0454766537754,318589.671777132,282225.869470527,36363.802306605,802379.243013153,643304.404415755,-366051.036285588,0,0,497992.469020333,0,29.0147185939443,15.4544219915667,-4.92904643111662e-12,0,9358.66968877946,17730.2670332881,245413.799539589,413125.653468728,0,-0,81595.7025829599,-268379.349639148,19071.7931270485,68.9321025967043,46.0454766537754,0,0,0,-0.000343263793501537,-0.00306080304152936,-0.00158510903611201,5.38923410683082,277253.368130167,497992.469020333,0,29.0147185939443,15.4544219915667,-4.92904643111662e-12,0,9358.66968877946,17730.2670332881,2.51853501256768
99491,2,53.8481911152189,363480.214431207,344726.219520162,18753.9949110447,896028.054037735,779577.351903693,-450522.207088216,0,0,542868.243642437,0,7.7484762308585,4.12715432946864,-9.74760787294506e-11,0,3202.33245723092,20890.4574920289,299761.930017532,497613.841886023,0,-0,95422.6409665698,-313858.028214419,20583.4753793579,82.0827399313367,53.8481911152189,0,0,0,-0.000286696592316033,-0.00235274307120904,-0.00113632481178798,4.7522596971525,329055.144815477,542868.243642437,0,7.7484762308585,4.12715432946864,-9.74760787294506e-11,0,3202.33245723092,20890.4574920289,2.46513570330062
102955,6,259.721259073321,159303.015746664,-55985.342391613,215288.358138277,245758.641119124,811489.700543786,-567008.05209006,0,0,0,0,980.437517856298,296.555147541659,0,0,0,0,-48682.9064274896,1004877.34559267,0,-0,460243.658007198,-1513803.91002736,0,63.5681368883955,0,0,259.721259073321,0,-0.0186730124894775,-0.0440229350614498,-0.0130116329731802,34.059877157841,244481.648453726,0,0,980.437517856298,296.555147541659,0,0,0,0,1.54271179341606
102956,6,141.002671643853,102629.277806681,45301.4493790878,57327.8284275934,162063.498529522,496004.406236871,-343022.985575821,0,0,0,0,5396.12917320904,1632.17936275405,0,0,0,2053.76933250758,39392.5646774677,611370.425876253,0,-0,249866.282096816,-821844.143295601,0,42.3211982040052,0,0,141.002671643853,0,-0.00983612923658803,-0.0182836104734251,-0.00549386920055538,49.6736025680293,152981.420661051,0,0,5396.12917320904,1632.17936275405,0,0,0,2053.76933250758,1.57911564801999
102957,6,203.047760207416,139673.257836855,20177.8035759079,119495.454260947,236383.450871951,684255.684700163,-488672.753904787,0,0,0,37073.7092744015,2247.73411330306,679.828160871381,0,0,0,799.248528000001,17545.9161529634,841209.909541593,0,-0,359814.380391739,-1183478.37378037,0,50.4446670825322,0,0,203.047760207416,0,-0.0246383105708014,-0.0454593856631147,-0.0134418869869668,47.4068992904595,195582.930795375,0,37073.7092744015,2247.73411330306,679.828160871381,0,0,0,799.248528000001,1.69240307366539
102960,6,240.837078580465,235588.780174572,45381.0272080283,190207.752966544,396127.306236196,959539.184114407,-627694.222426479,0,0,0,63421.4638233432,7.08750853409079,2.12237114758036,0,0,0,851.670845243907,39461.7627895898,1016418.26650576,0,-0,426779.611438538,-1403736.11515471,0,102.032729535344,0,0,240.837078580465,0,-0.0281791659567812,-0.0417306624124308,-0.0119447956519813,42.1131503316577,331844.961687927,0,63421.4638233432,7.08750853409079,2.12237114758036,0,0,0,851.670845243907,1.68143536352904
103605,6,255.50780925287,181548.086865875,105886.618113901,75661.4687519739,281868.270634149,895852.60159238,-620438.554858561,0,0,0,0,3443.77611070098,1041.64672812843,0,0,0,1968.8010615,92075.3200990441,1128543.69727404,0,-0,452777.139613157,-1489245.51678816,0,71.8854227742323,0,0,255.50780925287,0,-0.0182164234327945,-0.0404458906947044,-0.0120001968619533,42.1066007119116,275414.046733819,0,0,3443.77611070098,1041.64672812843,0,0,0,1968.8010615,1.55258188340144
104253,6,259.093527241826,186634.878926829,61050.9791811422,125583.899745687,289264.765785952,866931.053430396,-581929.059398164,0,0,0,4253.54097981523,7.23872646663245,1.99204743749618,0,0,0,0,53087.8079836019,1104101.66349794,0,-0,459131.274695158,-1510145.1302095,0,76.1883972276995,0,0,259.093527241826,0,-0.0184956935241196,-0.0652793550577963,-0.0189334500879378,16.5468193096365,285001.994032232,0,4253.54097981523,7.23872646663245,1.99204743749618,0,0,0,0,1.54989660801484
104254,6,257.07768832865,179932.093426082,20003.7131954947,159928.380230588,283248.558846623,837935.912816082,-567036.038027449,0,0,0,12293.4374255068,1.81531483007346,0.49951478047353,0,0,0,52.9318028722578,17394.5332134736,1060231.13068981,0,-0,455559.071639223,-1498395.66911556,0,71.9316515511521,0,0,257.07768832865,0,-0.0199276049250904,-0.0485521734287063,-0.0142534689675907,45.3981923385971,270899.874788633,0,12293.4374255068,1.81531483007346,0.49951478047353,0,0,0,52.9318028722578,1.57419698428054
104257,6,249.837569037379,247381.86033707,126508.627139013,120873.233198058,412877.203730878,993971.290250978,-642386.320671699,0,0,0,60777.3631472554,26.423909028138,7.91270188358265,-6.78488881344677e-12,0,0,480.534393431807,110007.501860011,1123474.52854194,0,-0,442729.089993081,-1456196.11667501,0,108.414995682037,0,0,249.837569037379,0,-0.0352680784694909,-0.064416964532714,-0.0189837689343569,50.8192615520671,351584.969579279,0,60777.3631472554,26.423909028138,7.91270188358265,-6.78488881344677e-12,0,0,480.534393431807,1.66898738318287
104903,6,260.818728875337,210342.479332562,163051.203552827,47291.2757797347,332766.180741596,936446.931848187,-621179.320106003,0,0,0,17428.7823329091,15.217139319819,4.1965824394729,0,0,0,50.372944743184,141783.655263328,1199795.7976113,0,-0,462188.448811131,-1520200.5911591,0,85.9497500017716,0,0,260.818728875337,0,-0.0193453101448512,-0.0707198704557767,-0.0203884269739251,26.2126712897723,315267.611742184,0,17428.7823329091,15.217139319819,4.1965824394729,0,0,0,50.372944743184,1.58202081575484
105494,2,79.7151095753469,1507279.14395035,1136019.7244199,371259.419530445,4188373.74267564,1717884.6010063,-1052976.62149943,0,0,3063695.99567139,0,0,0,-5.92748105831918e-10,0,28342.3478078315,431427.419689551,987843.238626001,1286273.10831606,0,-0,141260.57204676,-464625.210096307,24934.7683594909,166.351106009018,79.7151095753469,0,0,0,-0.000984408278247319,-0.00722452696852852,-0.00434658063889731,54.2325228052162,664907.97950687,3063695.99567139,0,0,0,-5.92748105831918e-10,0,28342.3478078315,431427.419689551,2.77876447736055
106804,2,48.2258594266211,645131.317582158,510263.919857049,134867.397725109,1914632.52542843,856211.855472041,-522272.727528164,0,0,1505539.53975371,0,0,0,-1.43386018270312e-10,0,0,75153.8577308387,443707.756397434,619829.807144408,0,-0,85459.4885002578,-281087.866372306,19506.3271250745,84.7662024480747,48.2258594266211,0,0,0,-0.000790967350704256,-0.00395701084407419,-0.00176145574402712,44.6212891801666,333939.127943877,1505539.53975371,0,0,0,-1.43386018270312e-10,0,0,75153.8577308387,2.96781829256739
107304,3,63.9235039992561,1364464.3696438,1326020.5534008,38443.8162429989,2758902.55342544,698058.635800298,-335847.807048112,687539.034344634,510097.814579096,1077594.72266047,81183.7161896473,0,0,-3.71382558239772e-11,0,0,40276.4368994063,1152271.1582101,808879.34174815,450516.401076412,-129506.054201042,0,-0,22381.4695865851,246.179221759496,0,63.9235039992561,0,0,-0.0206971302224788,-0.121250136691066,-0.0534570360556372,8.16115887343887,1559847.67767592,1077594.72266047,81183.7161896473,0,0,-3.71382558239772e-11,0,0,40276.4368994063,2.02196745829697
107317,4,60.976680882358,1431501.59502411,1201418.38991452,230083.205109588,3511632.89418507,1025124.20399997,-629233.97218514,686353.598203712,233998.077439376,2165095.44309085,0,0,0,-3.51365412284933e-10,0,13326.9482681731,16968.5953681374,1045691.66608582,683548.441473997,428224.72568932,-87952.7540962866,0,-0,21871.2530187863,204.895616892363,0,60.976680882358,0,0,-0.00326505865748334,-0.0180546302946021,-0.00633180888819352,3.80905905494693,1316241.90745792,2165095.44309085,0,0,0,-3.51365412284933e-10,0,13326.9482681731,16968.5953681374,2.45311140860163
107325,4,89.4931792691038,1782002.45208112,1776466.29059865,5536.16148246801,3753642.27952072,1554132.90440124,-945036.727955173,1061185.57862485,350252.605651979,1597205.88400146,43639.766916755,0,0,2.4709434075183e-11,0,18874.0390830642,73388.2287965471,1539698.4348921,1037295.57324325,612602.947265446,-136589.896301347,0,-0,26389.8106847498,318.766587532909,0,89.4931792691038,0,0,-0.00438316661019143,-0.0432245418149081,-0.0195152319742202,12.3902877440099,2020534.3607229,1597205.88400146,43639.766916755,0,0,2.4709434075183e-11,0,18874.0390830642,73388.2287965471,2.10641813378933
107453,2,87.9526565609535,1159872.97980314,1029286.93400566,130586.045797483,3124515.43315163,1678342.24315278,-1035494.32854782,0,0,2028975.62538025,0,0,0,-3.4706940479201e-10,0,148554.122369455,304137.770796966,895032.116526659,1225646.34828456,0,-0,155858.063107711,-512638.341098129,26166.0462325201,163.03432513023,87.9526565609535,0,0,0,-0.00196529014439079,-0.0102359061885219,-0.00446972247140957,52.6220429474813,642847.91460496,2028975.62538025,0,0,0,-3.4706940479201e-10,0,148554.122369455,304137.770796966,2.69384276343944
107454,2,172.28899920757,1172807.8891268,835998.239904067,336809.649222733,2782567.6749087,2240502.40707901,-1139986.50936186,0,0,1478285.06303535,0,0,0,-7.21626240051656e-10,0,97896.1474224559,105870.56673375,726954.991220928,1389425.32673767,0,-0,305307.773081855,-1004198.73823841,36420.6296398088,280.251134860545,172.28899920757,0,0,0,-0.00393259759847047,-0.020492027064997,-0.00905860018693533,70.8210947731503,1100515.89771715,1478285.06303535,0,0,0,-7.21626240051656e-10,0,97896.1474224559,105870.56673375,2.37256902917018
108105,2,260.363568447775,1408914.35308271,1279775.90694337,129138.446139342,3178980.12072802,3441495.49062716,-1750278.37402781,0,0,522922.633601875,0,0,0,5.17478563750857e-10,0,961419.67370179,3420.69682500001,1112848.61473336,2124357.73336992,0,-0,461381.873712472,-1517547.6560956,44656.6637465768,430.911103788897,260.363568447775,0,0,0,-0.00765981346107556,-0.0612274124514079,-0.0268059299402059,72.1256469595195,1691217.11659935,522922.633601875,0,0,0,5.17478563750857e-10,0,961419.67370179,3420.69682500001,2.25633312186252
108618,2,117.288899416791,573890.358871082,507296.942243189,66593.4166278932,1136884.4600084,1506212.97173989,-779556.837751757,0,0,374270.51702401,0,0,0,0,0,32101.0500451126,3856.75895114804,441127.775863642,886772.292054859,0,-0,207843.871941122,-683626.728029299,30138.3398969606,182.32411124725,117.288899416791,0,0,0,-0.000779633557395187,-0.00178274028447151,-0.000795837444716499,20.0448462135192,726656.133988134,374270.51702401,0,0,0,0,0,32101.0500451126,3856.75895114804,1.98101334590253
108739,2,83.2056854627255,1149561.43300221,1128707.49446072,20853.9385414952,3015954.18879835,1721129.2837199,-1071812.71591316,0,0,1979823.84513587,0,0,0,-3.4895817760678e-10,0,61276.668054984,325537.10780077,981484.777791929,1293545.02330681,0,-0,147446.108882254,-484970.280982743,25463.9265856081,163.281714676516,83.2056854627255,0,0,0,-0.000906439625704033,-0.0066663759364991,-0.00446009020935953,59.8030382428789,649316.567806735,1979823.84513587,0,0,0,-3.4895817760678e-10,0,61276.668054984,325537.10780077,2.62356939108669
108757,2,128.183087436381,1450383.9831038,1376744.81565113,73639.1674526653,4022173.6845981,2307232.45770295,-1385799.58636774,0,0,2482375.39220502,0,0,0,-2.09832104343905e-10,0,388495.522624918,229869.898432951,1197169.40491403,1685660.52146662,0,-0,227149.110807759,-747124.281057766,31484.0536974128,234.548933576362,128.183087436381,0,0,0,-0.00174875985495866,-0.0179709934840618,-0.00868806816825848,62.7599773850142,921432.871335207,2482375.39220502,0,0,0,-2.09832104343905e-10,0,388495.522624918,229869.898432951,2.77317850407498
109266,2,88.309863965945,428944.02953621,417297.51712122,11646.5124149905,800667.896906166,1163889.78748008,-611375.840640251,0,0,202984.284265324,10756.95115196,0,0,-1.07416759033493e-10,0,15056.723563177,19355.9910858786,362867.406192365,694878.592514289,0,-0,156491.058817524,-514720.349972936,26218.1048334881,140.248280530681,88.309863965945,0,0,0,-0.00107777476023878,-0.0072235460296309,-0.00307258229695308,13.0234438552974,552513.946839826,202984.284265324,10756.95115196,0,0,-1.07416759033493e-10,0,15056.723563177,19355.9910858786,1.86660226457022
109267,6,114.373482146509,453155.638244218,400774.031927739,52381.6063164798,716720.673653199,1395156.31102067,-709931.365662065,0,0,0,3324.16924337791,0,0,-3.31944880624854e-11,0,25508.7237783601,2662.83527285114,348499.158198034,812455.613301623,0,-0,202677.555121776,-666634.010225366,0,173.471171035659,0,0,114.373482146509,0,-0.000911914230594797,-0.00355588937716534,-0.00154039097985555,18.0837854540845,685224.94535861,0,3324.16924337791,0,0,-3.31944880624854e-11,0,25508.7237783601,2662.83527285114,1.58162144121208
109271,6,246.575233897849,925245.029441401,475271.988513546,449973.040927855,1438913.577644,2551744.25075814,-1157325.28100452,0,0,0,39563.0916319835,0,0,4283.4378838814,648.078374520292,0,0,413279.990011779,1413513.34208409,0,-0,436948.011218015,-1437181.36329032,0,350.116541388228,0,0,246.575233897849,0,-0.00245405483465909,-0.00934021934289964,-0.00428864879701072,40.9006044976122,1394418.96975362,0,39563.0916319835,0,0,4283.4378838814,648.078374520292,0,0,1.55517028663501
109408,2,164.790792506071,1732035.66968259,1039133.53983354,692902.129849052,4828541.50027867,2392965.83956857,-1243030.30569485,0,0,2551305.28191169,0,0,0,-1.90246749543067e-10,0,840247.209262007,287053.475231251,903594.38246395,1536438.47414143,0,-0,292020.443068497,-960494.904892527,35630.3701465528,294.579577378764,164.790792506071,0,0,0,-0.00218928229931996,-0.0201622226118929,-0.0095379024786149,68.9986141012773,1149935.53387372,2551305.28191169,0,0,0,-1.90246749543067e-10,0,840247.209262007,287053.475231251,2.7877840998295
109410,2,66.1265028008221,815981.258356525,542200.43374056,273780.824615965,2254494.52331739,1059739.70993932,-590110.401911944,0,0,1151826.22127364,0,0,0,-3.5293281082326e-11,0,427471.808772124,205567.185244246,471478.638035269,716965.783703137,0,-0,117180.640694806,-385423.04489622,22755.2585335461,118.345198402917,66.1265028008221,0,0,0,-0.00136178583072518,-0.00575634545424046,-0.00291989678648886,48.4029029473005,469629.30802738,1151826.22127364,0,0,0,-3.5293281082326e-11,0,427471.808772124,205567.185244246,2.7629243934575
109916,6,109.842815125773,422485.841972662,339736.226658769,82749.6153138934,671726.580491381,1283646.18814225,-646648.697664948,0,0,0,13923.5155472574,0,0,-1.39037436659395e-10,0,20447.0672133577,358.507253459357,295422.805790234,741000.593297583,0,-0,194648.906368586,-640226.693875935,0,161.657925773872,0,0,109.842815125773,0,-0.00136537624286368,-0.0092821305412931,-0.00394678621746216,15.216788664584,636997.490477307,0,13923.5155472574,0,0,-1.39037436659395e-10,0,20447.0672133577,358.507253459357,1.58993867665475
